,BDNF_N,pAKT_N,pCREB_N,PKCA_N,pRSK_N,APP_N,MTOR_N,AMPKA_N,pNUMB_N,NUMB_N,pGSK3B_N,CDK5_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,SNCA_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,pCFOS_N,SYP_N,H3AcK18_N
402,0.231018046,0.213653388,0.168709568,0.213993871,0.39155601,0.255362615,0.337589377,0.252128022,0.211610487,0.166476462,0.160199715,0.290442225,0.17446505,0.196291013,0.136804565,0.158487874,0.179029957,0.164479315,0.120542083,0.204850214,0.1,0.731098431,0.273751783,0.172182596,0.859486448,0.24978602,0.182025678,0.182310984,0.460199715,0.192439372
403,0.238121048,0.210478771,0.1833785,0.224209575,0.404155375,0.261607949,0.342728094,0.26865402,0.222222222,0.158612144,0.156546881,0.278948093,0.165220983,0.189453394,0.129147735,0.158749828,0.177474873,0.153242462,0.125017211,0.198678232,0.094726697,0.712515489,0.268759466,0.167010877,0.833677544,0.249759053,0.176373399,0.163568773,0.472532012,0.167699298
404,0.284615385,0.265904366,0.197089397,0.252390852,0.42952183,0.297297297,0.387733888,0.306652807,0.253222453,0.157764317,0.153772026,0.28469163,0.156938326,0.186949339,0.126376652,0.161481278,0.180066079,0.158314978,0.112610132,0.190803965,0.090721366,0.687362335,0.271613436,0.165060573,0.862885463,0.262114537,0.169741189,0.177312775,0.459801762,0.183645374
405,0.263169569,0.185316624,0.220694244,0.254741045,0.441832095,0.313851614,0.416213818,0.309415548,0.264389487,0.188090595,0.143017849,0.276061197,0.173616319,0.171741413,0.13259337,0.167916604,0.174291285,0.341232938,0.12719364,0.248387581,0.142117894,0.549422529,0.266086696,0.168066597,0.727538623,0.214114294,0.143542823,0.123368832,0.45860207,0.2940764480651157
406,0.253764393,0.198627104,0.206377325,0.253764393,0.451948627,0.311891054,0.405004429,0.32595217,0.268379097,0.191188822,0.149118119,0.273955868,0.175918149,0.172711308,0.138505001,0.166450332,0.185767733,0.362373063,0.126288463,0.274948461,0.151714133,0.571657632,0.278155303,0.176070856,0.734061235,0.229441857,0.149347179,0.132396732,0.440711613,0.31785662425499356
407,0.241087485,0.183962763,0.19866709,0.244578441,0.441552946,0.337776367,0.387813393,0.308579287,0.248069396,0.19493041,0.148977529,0.280149289,0.168804914,0.178524221,0.139802504,0.17712464,0.182722961,0.361558199,0.127361791,0.276106057,0.147655703,0.564030791,0.299276884,0.169349195,0.731669388,0.224710365,0.147811212,0.136381308,0.427571728,0.3161878040994732
408,0.264470918,0.184442887,0.208829713,0.270777856,0.447652418,0.313665032,0.398598458,0.307498248,0.269376314,0.179549264,0.154032408,0.265505681,0.184764388,0.172844105,0.131775005,0.175824176,0.178059229,0.47429689,0.133171913,0.2642019,0.133078786,0.641087726,0.274818402,0.168746508,0.738778171,0.220059601,0.170236543,0.130657478,0.435928478,0.4169921931552808
409,0.24848325,0.19361646,0.193220786,0.240437879,0.427723556,0.290820364,0.395278291,0.297019256,0.255341599,0.177976471,0.153129412,0.267670588,0.180235294,0.174211765,0.131858824,0.177505882,0.176282353,0.478964706,0.136188235,0.265976471,0.145129412,0.641035294,0.278305882,0.172988235,0.750776471,0.227388235,0.148047059,0.137223529,0.448847059,0.41284656351058374
410,0.23724854,0.188578845,0.199610642,0.234523037,0.41907852,0.290071382,0.380142764,0.280856587,0.24633355,0.184534606,0.154844869,0.265871122,0.174797136,0.17823389,0.132792363,0.177183771,0.173651551,0.469498807,0.133365155,0.269307876,0.143675418,0.645632458,0.280477327,0.174892601,0.736038186,0.230930788,0.154844869,0.15274463,0.429403341,0.41416379981060597
411,0.250930873,0.194916626,0.187793427,0.284442286,0.422049539,0.301117047,0.408612595,0.297393557,0.26145378,0.155737705,0.147877835,0.251628116,0.180440153,0.15674826,0.129126432,0.172131148,0.163036155,0.473276443,0.127105322,0.243992814,0.12732989,0.665618684,0.26543903,0.171569728,0.697507298,0.201661801,0.160004491,0.128452728,0.406130698,0.4261803440840483
412,0.242877606,0.197676269,0.186057616,0.240331052,0.415884132,0.292217094,0.408562788,0.292535413,0.255132898,0.161345109,0.15160779,0.242980072,0.183310688,0.163156703,0.133491848,0.168365036,0.173120471,0.424026268,0.1328125,0.250452899,0.125339674,0.649796196,0.277513587,0.178781703,0.701879529,0.225769928,0.161118659,0.127151268,0.409759964,0.38000369383438576
413,0.229708146,0.174822129,0.187309424,0.21968927,0.384637723,0.267750835,0.36706839,0.26179759,0.238275011,0.170703442,0.152740758,0.250666358,0.181133387,0.167110905,0.127593,0.175686638,0.169428671,0.446401669,0.133619191,0.25252057,0.128056553,0.681191332,0.260285085,0.173137096,0.714335381,0.226909259,0.159925831,0.130490207,0.399351026,0.39162018118434017
414,0.262241775,0.203902066,0.187069625,0.241392502,0.43496557,0.299158378,0.464039786,0.311400153,0.274100995,0.159134008,0.154235145,0.24494311,0.200379267,0.154393173,0.141276865,0.188053097,0.168615676,0.580436157,0.142067004,0.225821745,0.109987358,0.73119469,0.291245259,0.189001264,0.733249052,0.220922882,0.189001264,0.144121365,0.438527181,0.4949285484136643
415,0.251103753,0.203274467,0.177336277,0.235283297,0.427704194,0.292862399,0.424025018,0.312729948,0.264348786,0.166091593,0.15119197,0.240903388,0.221612296,0.165150565,0.13848808,0.183657465,0.170953576,0.567126725,0.143350063,0.226787955,0.106806775,0.722239649,0.28968005,0.191656211,0.721612296,0.229924718,0.196675031,0.1554266,0.3902133,0.49004722874603596
416,0.230394626,0.174811083,0.159026029,0.212930311,0.398320739,0.260957179,0.387741394,0.265323258,0.245843829,0.169901368,0.159242762,0.244670697,0.202036271,0.166242444,0.136811963,0.185491569,0.178332803,0.602768056,0.14922049,0.226853325,0.117244671,0.76296532,0.302099905,0.206808781,0.742443525,0.237830099,0.187877824,0.180878142,0.391982183,0.5153510171592051
417,0.242491657,0.189543938,0.170856507,0.224694105,0.394215795,0.286095662,0.432258065,0.316129032,0.269410456,0.140535373,0.153537285,0.205736138,0.202294455,0.133460803,0.127151052,0.175717017,0.156214149,0.48374761,0.134608031,0.209560229,0.108030593,0.72581262,0.286042065,0.214531549,0.700573614,0.231739962,0.186424474,0.175334608,0.349713193,0.43828053152173335
418,0.215968586,0.185427574,0.15095986,0.219895288,0.423429319,0.277486911,0.426701571,0.318062827,0.261780105,0.145877789,0.150727449,0.219204656,0.209893307,0.140058196,0.139088264,0.17613967,0.157322987,0.522405432,0.16042677,0.216488846,0.108050436,0.732298739,0.309990301,0.204461688,0.713676043,0.251406402,0.190688652,0.185451018,0.378661494,0.48642428327443693
419,0.230075804,0.185207949,0.142593731,0.205695554,0.368572014,0.256095062,0.406678959,0.307723827,0.259373079,0.14816286,0.160079444,0.218470705,0.20714995,0.147567031,0.13306852,0.174776564,0.149354518,0.530883813,0.141608739,0.209533267,0.109433962,0.734061569,0.31082423,0.21469712,0.71142006,0.252830189,0.211916584,0.183316783,0.373386296,0.48305534618093754
420,0.394663552,0.225855718,0.220285689,0.351630581,0.453687899,0.402299883,0.47345252,0.400143743,0.361333214,0.222233172,0.158322657,0.299694491,0.150438553,0.195624322,0.131418153,0.180299596,0.192322854,0.309451069,0.115206465,0.242337637,0.153740022,0.547403173,0.320735193,0.148713906,0.92244013,0.256824677,0.145018232,0.118754312,0.552971322,0.19927072
421,0.408166904,0.222450071,0.21068117,0.354136947,0.453548502,0.390513552,0.487785307,0.388819544,0.385074893,0.213647643,0.162679901,0.302084367,0.148883375,0.198858561,0.139255583,0.166550868,0.199305211,0.307791563,0.122878412,0.233895782,0.156724566,0.536277916,0.324119107,0.148188586,0.903722084,0.248039702,0.132655087,0.123424318,0.552158809,0.210024814
422,0.384366485,0.232799728,0.211682561,0.347241144,0.442012943,0.387176431,0.476668937,0.391433924,0.352094687,0.218507463,0.166119403,0.298955224,0.157761194,0.201243781,0.13199005,0.178756219,0.196268657,0.310049751,0.118059701,0.231343284,0.164527363,0.51880597,0.328258706,0.153084577,0.906915423,0.251791045,0.14238806,0.117661692,0.541144279,0.197114428
423,0.355444872,0.218700475,0.199003849,0.358161648,0.443740095,0.616028979,0.487095314,0.378877066,0.347068146,0.200428995,0.152103968,0.296258911,0.151914706,0.195571257,0.136584443,0.179988644,0.19676992,0.300170336,0.121695792,0.240868084,0.159043593,0.568102959,0.332344962,0.160431519,0.915399659,0.252034572,0.152293231,0.120623305,0.540092108,0.197400795
424,0.349615256,0.236422438,0.194267871,0.343035575,0.43805063,0.370915579,0.488569198,0.3754879,0.349169176,0.202555094,0.156499521,0.299776429,0.150686682,0.196806132,0.128776749,0.175982114,0.203449377,0.320025551,0.125391249,0.240562121,0.165378473,0.581794954,0.328137975,0.1681252,0.934589588,0.245033536,0.14564037,0.122005749,0.563142766,0.202874481
425,0.357586513,0.219942325,0.195319432,0.349267968,0.43511535,0.384427684,0.495230701,0.391415262,0.357253771,0.208185855,0.163395328,0.309028895,0.159984555,0.204582019,0.137460583,0.159920201,0.201428663,0.323572945,0.126649077,0.229744514,0.170796062,0.565029925,0.328463865,0.159855847,0.936353691,0.241263917,0.145054379,0.1239462,0.53787245,0.215522234
426,0.33805873,0.235932301,0.203674237,0.34934182,0.444524808,0.395052799,0.489367858,0.368725589,0.348907855,0.181383312,0.149623588,0.282622334,0.146800502,0.189695734,0.134096612,0.175266625,0.195890841,0.269369511,0.111747177,0.247647428,0.161856964,0.553717064,0.316342535,0.154171895,0.873666876,0.233688833,0.164209536,0.117079674,0.527525094,0.208751568
427,0.346938776,0.224636617,0.196740567,0.347819703,0.449713698,0.38863603,0.509176332,0.395242989,0.358684481,0.188591022,0.146820449,0.287484414,0.150015586,0.188824813,0.133494389,0.171056733,0.191708229,0.277197631,0.125389651,0.239011845,0.166225062,0.561408978,0.31678616,0.162406484,0.866973192,0.228491272,0.150327307,0.127883416,0.510442643,0.207839776
428,0.355418139,0.234393404,0.19655477,0.357773852,0.463339223,0.39811543,0.529151943,0.395170789,0.371908127,0.191609616,0.155628085,0.297643687,0.158573476,0.191609616,0.132781404,0.177758319,0.19336093,0.282518707,0.124661678,0.243352969,0.177997134,0.576420952,0.313405509,0.160006368,0.88688107,0.23133259,0.151886642,0.119248527,0.518070371,0.210874065
429,0.375715922,0.241886216,0.197785414,0.358342879,0.465826651,0.403780069,0.546009927,0.384688813,0.374761359,0.167724029,0.149484536,0.27131245,0.158505155,0.184476606,0.135705789,0.153053132,0.1851705,0.245241872,0.116970658,0.232553529,0.153548771,0.541137986,0.295301348,0.163659794,0.850713719,0.23334655,0.163065028,0.122323553,0.482355274,0.212727994
430,0.350877193,0.249084249,0.195874301,0.36977058,0.476576056,0.407557355,0.551378446,0.402159244,0.384037016,0.168284469,0.145007924,0.278823296,0.156398574,0.180764659,0.129655309,0.161747227,0.18631141,0.25683439,0.125594295,0.232765452,0.164124406,0.551901743,0.30457607,0.156497623,0.846374802,0.230190174,0.163232964,0.133617274,0.481180666,0.204338352
431,0.356204097,0.254928489,0.204870506,0.396405102,0.483958253,0.423656745,0.571124855,0.415152687,0.398337843,0.165417194,0.147307954,0.276117223,0.161717457,0.180410866,0.1282251,0.154707429,0.186447279,0.24934281,0.119365203,0.229773148,0.164346218,0.536656606,0.312725148,0.173985006,0.841690196,0.224807711,0.161230649,0.126180508,0.460714633,0.20854834
432,0.386189258,0.272804774,0.189897698,0.373614663,0.460997442,0.400042626,0.554347826,0.399190111,0.381287298,0.152767343,0.146255948,0.278111695,0.155897821,0.173678938,0.128725269,0.16040571,0.188204358,0.235161533,0.120460806,0.246681693,0.164287503,0.543701478,0.311044328,0.170798898,0.844352617,0.235286752,0.172927623,0.141497621,0.471700476,0.209867268
433,0.342094017,0.253205128,0.197222222,0.356410256,0.458547009,0.452991453,0.554700855,0.40491453,0.378632479,0.154872175,0.140422379,0.266765469,0.158824256,0.177596641,0.123379029,0.160182784,0.170804001,0.240088922,0.126466593,0.244535013,0.161664814,0.546004693,0.310979375,0.179819686,0.820303816,0.236630851,0.172903545,0.140545881,0.478572311,0.218228974
434,0.347053907,0.255119097,0.189093188,0.377768491,0.45821145,0.394274969,0.554534058,0.417467614,0.381111575,0.157790927,0.144230769,0.290680473,0.160379684,0.183678501,0.122781065,0.155941815,0.178500986,0.2390286,0.113658777,0.233357988,0.168269231,0.56545858,0.300172584,0.15668146,0.826923077,0.245808679,0.193910256,0.132642998,0.448964497,0.219921105
435,0.3649528,0.202547887,0.230776281,0.320685547,0.411511319,0.493355329,0.388965264,0.367977271,0.294748419,0.190708361,0.158989016,0.296906523,0.137357095,0.180060525,0.111634163,0.155962789,0.20505492,0.194070836,0.099921542,0.228368079,0.124299484,0.481226182,0.288164089,0.117518494,0.889598745,0.207856983,0.105861914,0.09227462199156136,0.400078458,0.112586864
436,0.366148861,0.197464977,0.249213762,0.333365101,0.42047079,0.550748118,0.405794339,0.385495092,0.314400076,0.182352612,0.152231118,0.293712558,0.131459605,0.171490958,0.110352164,0.147248194,0.205755557,0.187783439,0.101170147,0.221600134,0.119310229,0.482895695,0.277028162,0.115559039,0.854487431,0.196405576,0.104193494,0.08740733520926891,0.402721012,0.112255753
437,0.384048842,0.203798818,0.253609846,0.341118325,0.426010272,0.529702491,0.427076267,0.389475724,0.317666441,0.179673721,0.151069224,0.289792769,0.129243827,0.172123016,0.106922399,0.147597002,0.200341711,0.189539242,0.095458554,0.224206349,0.122905644,0.472773369,0.27281746,0.115575397,0.852623457,0.192405203,0.102237654,0.08301643391140721,0.40316358,0.108300265
438,0.324364552,0.198648958,0.203457751,0.316922372,0.44721777,0.43233341,0.362605908,0.326997939,0.278452027,0.181844845,0.156034609,0.297844259,0.132350785,0.184337879,0.104487462,0.150608594,0.198782813,0.196436428,0.107493767,0.221513418,0.116366036,0.484161901,0.272107347,0.118565772,0.902991641,0.202522364,0.11577944,0.10008873052907769,0.388400059,0.117319255
439,0.335976331,0.217869822,0.209940828,0.321065089,0.443076923,0.632662722,0.38260355,0.332189349,0.288757396,0.182599596,0.15240302,0.293818671,0.130652515,0.181328948,0.104193139,0.148890052,0.201210853,0.192690037,0.103520442,0.227445997,0.117721803,0.477315195,0.269601614,0.112340235,0.887360789,0.205022797,0.116226923,0.09682801825063549,0.374616937,0.120861051
440,0.334826692,0.206437161,0.217401556,0.326102334,0.459679321,0.468167885,0.390709738,0.330464513,0.288375383,0.175770765,0.145593036,0.289735219,0.131882481,0.169894813,0.102067465,0.14211099,0.197606094,0.184185709,0.100616612,0.221690243,0.117083787,0.497859993,0.263692419,0.111788176,0.882335872,0.198694233,0.112150889,0.0934362871207814,0.372651433,0.108451215
441,0.312435462,0.207110193,0.19825933,0.315238236,0.437085116,0.428381767,0.35713232,0.307715002,0.276294439,0.160206718,0.154273136,0.279835391,0.142980189,0.174370753,0.101062303,0.140874725,0.186237918,0.184610968,0.104794717,0.213608958,0.111302517,0.439946406,0.255909656,0.118671643,0.895492392,0.195999617,0.115130635,0.09556981424354964,0.370561776,0.113982199
442,0.327056645,0.209445902,0.210680661,0.338323815,0.413644081,0.450069455,0.381694706,0.32659361,0.287853064,0.158707188,0.151278341,0.269561023,0.135745297,0.172214182,0.09734684,0.134587554,0.180414858,0.185045827,0.102460203,0.213217559,0.118668596,0.415340087,0.247756874,0.109406657,0.870429329,0.197491558,0.112108056,0.09178040330217077,0.360733237,0.123203087
443,0.313106796,0.217536408,0.21101335,0.320691748,0.412773058,0.474362864,0.367566748,0.330097087,0.281705097,0.157919893,0.149603288,0.284294045,0.129815505,0.171111748,0.099225695,0.137654144,0.182104961,0.184303604,0.103814167,0.214606634,0.111270433,0.432845808,0.250645254,0.101233152,0.866265175,0.192906988,0.118344327,0.09077854524738109,0.347289934,0.106586368
444,0.301043765,0.215345175,0.204907526,0.304522981,0.474088995,0.428859183,0.34389306,0.28218275,0.264603552,0.155660377,0.162866876,0.275681342,0.149109015,0.169680294,0.103773585,0.144392034,0.173611111,0.183176101,0.108228512,0.206498952,0.099449686,0.418632075,0.270702306,0.121855346,0.891116352,0.196933962,0.138233753,0.10081820581663525,0.367924528,0.1235587
445,0.327937536,0.236526376,0.208150828,0.313464102,0.487335746,0.429251571,0.3625976,0.308703104,0.301656827,0.151855275,0.161362736,0.263567939,0.143272151,0.158853823,0.099168097,0.134689027,0.165456226,0.182490427,0.10920375,0.205862934,0.099564241,0.425987059,0.264492275,0.115542057,0.863594348,0.194374752,0.132576258,0.0963051164650097,0.363924469,0.123464941
446,0.312754016,0.225275789,0.213083027,0.323592026,0.481710857,0.449196826,0.381072189,0.316431198,0.28469131,0.149491831,0.154123247,0.271452464,0.141000901,0.158626013,0.096101891,0.129036408,0.165058536,0.174450019,0.101119259,0.201723916,0.100990609,0.411681461,0.254084652,0.113855654,0.841373987,0.18873022,0.122346584,0.09209849664887733,0.339894507,0.12389039
447,0.278319255,0.222222222,0.203378817,0.306042885,0.454191033,0.412605588,0.365388781,0.289148798,0.273337665,0.144502962,0.16441738,0.247202107,0.144996708,0.156352864,0.10483871,0.144338381,0.158492429,0.184660961,0.1040158,0.195523371,0.101876234,0.435813035,0.272383147,0.140882159,0.936306781,0.200789993,0.152732061,0.11071200254427649,0.344963792,0.136109282
448,0.294018178,0.211794547,0.203762418,0.280913126,0.466286197,0.42908476,0.36461636,0.27203551,0.257239484,0.132689791,0.16197644,0.266361257,0.142670157,0.153959424,0.098331152,0.126636126,0.166884817,0.178828534,0.102257853,0.197807592,0.101930628,0.416230366,0.266197644,0.127945026,0.902977749,0.218422775,0.145287958,0.1061882484052449,0.336387435,0.127617801
449,0.278910105,0.200815276,0.206393478,0.300793821,0.449259815,0.409783308,0.347350354,0.294142888,0.2649646,0.136326795,0.159507213,0.254174096,0.140217215,0.143783433,0.09207327,0.136326795,0.157399903,0.178310909,0.098395202,0.200518723,0.100664613,0.425190468,0.259037121,0.132922678,0.893986059,0.208461663,0.129194359,0.1019824984040753,0.357432323,0.140217215
450,0.327980296,0.190246305,0.206403941,0.327093596,0.424236453,0.487487685,0.389261084,0.355566502,0.307487685,0.209520168,0.175173644,0.305295355,0.153826547,0.199898044,0.113872427,0.161409546,0.206971261,0.200152934,0.121264258,0.238513987,0.14057223,0.552411903,0.301663162,0.12368572,0.945134773,0.223156822,0.11841452962845564,0.108264831,0.416937488,0.149047346
451,0.341102554,0.194568302,0.222030807,0.339177138,0.424199433,0.488346169,0.392278071,0.355289826,0.30016214,0.203491646,0.165696765,0.30117014,0.14310744,0.188536387,0.109630186,0.152243289,0.20455541,0.188160941,0.115825042,0.229647707,0.137538327,0.516988924,0.297165384,0.124147425,0.901633189,0.223953445,0.12106906676507069,0.105375133,0.402853388,0.14398348
452,0.341929612,0.198624595,0.221581715,0.333940129,0.428903722,0.488470874,0.399170712,0.367718447,0.303296926,0.204089219,0.169888476,0.296964064,0.151363073,0.19361834,0.112329616,0.147707559,0.207187113,0.183705081,0.118215613,0.229801735,0.139591078,0.488971499,0.283643123,0.124969021,0.902354399,0.222428748,0.11984726527723487,0.105452292,0.410842627,0.137174721
453,0.311465128,0.200075263,0.192925238,0.324636227,0.463371801,0.45446563,0.377446061,0.332538886,0.28386854,0.193253199,0.162543622,0.294920512,0.150988755,0.184412563,0.111438542,0.15029081,0.19441644,0.186816596,0.115471113,0.234044203,0.126560682,0.51454052,0.288173711,0.125862737,0.888716557,0.2138038,0.12124420620501582,0.104536642,0.384722761,0.149360217
454,0.318658552,0.203418361,0.203418361,0.335750356,0.464974751,0.469895118,0.398549786,0.327981354,0.294445164,0.189993029,0.157152815,0.286809697,0.141584695,0.178839749,0.110680815,0.149794749,0.197660909,0.181937882,0.117806522,0.21648207,0.123305708,0.514367594,0.28316939,0.121911548,0.872201998,0.213074123,0.1236083921927071,0.102780575,0.404306405,0.155371389
455,0.316854508,0.200947746,0.212858607,0.338498975,0.457479508,0.468109631,0.389216189,0.344006148,0.294185451,0.184088666,0.155849085,0.272071662,0.151370227,0.176117817,0.106050254,0.14241251,0.196614287,0.171714871,0.115691187,0.217869885,0.129051848,0.496318227,0.274576786,0.122295605,0.878311698,0.211417293,0.12764776236644937,0.108251727,0.385333637,0.137781826
456,0.294930876,0.204454685,0.187403994,0.331336406,0.4546851,0.425345622,0.358064516,0.307373272,0.280952381,0.178710834,0.158877519,0.286633611,0.153813693,0.179343813,0.109505222,0.151281781,0.183141682,0.178816331,0.118894398,0.224496255,0.11245912,0.483911805,0.289693006,0.134613356,0.86464817,0.224179766,0.13611479865664772,0.108661251,0.429475683,0.156978584
457,0.290523124,0.20318423,0.183472328,0.311902957,0.433510235,0.428809704,0.359211524,0.299620925,0.278089462,0.165125495,0.151000915,0.282898079,0.145818514,0.171933747,0.104156082,0.141652271,0.186668022,0.165633574,0.113809572,0.204450767,0.105680317,0.455035057,0.278935068,0.123158216,0.809978661,0.210649324,0.13166793711485825,0.101615689,0.375266741,0.147952444
458,0.307472632,0.211962558,0.20276059,0.332222751,0.46231953,0.458035856,0.389021101,0.327463113,0.285578296,0.170465092,0.152933897,0.285139734,0.140558936,0.173146334,0.101887182,0.137362071,0.187480664,0.167165103,0.119418377,0.208621223,0.114674642,0.441992369,0.277405383,0.129215221,0.842734866,0.21274621,0.14155643156080888,0.114777766,0.379498814,0.144271424
459,0.279319458,0.190452593,0.183019491,0.266600595,0.461182689,0.363396102,0.305252725,0.246283449,0.246613809,0.178448005,0.187873076,0.297832234,0.164153314,0.177976751,0.109802074,0.141690229,0.171222117,0.170593779,0.124568018,0.199340245,0.10933082,0.411090167,0.284794219,0.145774427,0.927898209,0.256361923,0.16995396394340756,0.15284323,0.400094251,0.201853597
460,0.249166799,0.176956039,0.179177908,0.254086653,0.404380257,0.336613236,0.299476274,0.232661482,0.227582923,0.177843016,0.201328801,0.289555006,0.175834363,0.191903585,0.10815822,0.152812114,0.177533993,0.173825711,0.125154512,0.212144623,0.10460445,0.43618665,0.298516687,0.15157602,0.945766378,0.261897404,0.17459270704204372,0.15961063,0.430315204,0.182787392
461,0.268377254,0.199202497,0.185679612,0.283980583,0.432558946,0.365984743,0.319868239,0.248613037,0.239771151,0.166440115,0.171726325,0.302220208,0.172934602,0.1847153,0.099984897,0.157227005,0.170367014,0.167950461,0.121129739,0.207672557,0.095755928,0.452801692,0.289231234,0.148920103,0.96148618,0.258420178,0.1787657044572758,0.171726325,0.384987162,0.196949101
462,0.322344322,0.243589744,0.226648352,0.336996337,0.52724359,0.429487179,0.390338828,0.312957875,0.301739927,0.169227851,0.181749194,0.288749763,0.175678239,0.187250996,0.107949156,0.146651489,0.16998672,0.16998672,0.132043256,0.203187251,0.106810852,0.530829065,0.285524568,0.160500854,0.923164485,0.25422121,0.19353724532289568,0.168848416,0.441282489,0.234870044
463,0.251431639,0.187902649,0.176449535,0.256442377,0.396564066,0.344309234,0.315139585,0.236757337,0.238010021,0.170561178,0.187304508,0.292180313,0.180128795,0.174425023,0.106163753,0.150321987,0.165225391,0.182152714,0.134314627,0.196872125,0.105979761,0.527690892,0.301195952,0.161729531,0.932658694,0.256301748,0.19452618891060275,0.175896964,0.434590616,0.227966881
464,0.263418499,0.208358091,0.187363834,0.285204991,0.440285205,0.367795603,0.340859576,0.26520103,0.254109725,0.165026917,0.18321886,0.292741786,0.169853351,0.175422313,0.109337293,0.148134398,0.181362539,0.186003341,0.13049935,0.191757936,0.099313161,0.57100427,0.307221088,0.158529794,0.952849452,0.243920549,0.18131267787151767,0.153146464,0.405049193,0.223872285
465,0.261531031,0.181960879,0.183409804,0.21999517,0.336995895,0.374667955,0.307413668,0.260444337,0.334218788,0.205346651,0.172052487,0.313650607,0.157265962,0.193008226,0.121229926,0.153251077,0.186055621,0.189189189,0.12377595,0.272326675,0.163141402,0.669114767,0.270466118,0.133862123,0.791421857,0.223168821,0.13880733911065268,0.120642382,0.414610262,0.15141481248084576
466,0.250591311,0.18175028,0.190962281,0.22469812,0.332876883,0.386904021,0.32553218,0.26092369,0.349060127,0.200208156,0.166903207,0.302204561,0.155360015,0.188854196,0.119500426,0.15318384,0.178541016,0.188475731,0.120541205,0.259911061,0.15498155,0.670356704,0.276942,0.133219794,0.790803293,0.232661557,0.14469323434406212,0.127732047,0.391238528,0.15529067857927395
467,0.257682292,0.194921875,0.197786458,0.245703125,0.335546875,0.4109375,0.3359375,0.258203125,0.354947917,0.199714964,0.158669834,0.313254157,0.164085511,0.188123515,0.121615202,0.159144893,0.17871734,0.196484561,0.120760095,0.268978622,0.15087886,0.702327791,0.267648456,0.14023753,0.798764846,0.241995249,0.13854268090156005,0.118574822,0.387458432,0.15715101425048084
468,0.233023387,0.184981685,0.171315864,0.214003945,0.338546069,0.352634545,0.297548605,0.249647788,0.311355311,0.187715411,0.170974889,0.303791236,0.168759232,0.188577056,0.120014771,0.156819301,0.170974889,0.181437715,0.127400295,0.269940916,0.1614968,0.627154111,0.267725258,0.145741014,0.778311177,0.223904481,0.1589243771241986,0.140201871,0.419128508,0.18240767572819258
469,0.241055718,0.187096774,0.180205279,0.223460411,0.33856305,0.373607038,0.34516129,0.248387097,0.326099707,0.184893032,0.163499462,0.297717222,0.161826222,0.181068483,0.122146528,0.156926019,0.167443528,0.184653998,0.121668459,0.258157046,0.150233058,0.649695231,0.274530895,0.145332855,0.772080794,0.224572726,0.15478076047738948,0.12919804,0.41568065,0.16843148693632304
470,0.255966308,0.198253003,0.186710342,0.247387303,0.344875994,0.400405553,0.343628139,0.25534238,0.328029949,0.18128655,0.159446235,0.304570951,0.159923619,0.174603175,0.124955245,0.160639694,0.177825516,0.189521423,0.123165055,0.267335004,0.146079484,0.664876477,0.275331185,0.146318176,0.786490035,0.229263635,0.14908984327305302,0.124597207,0.391932211,0.16778415946262495
471,0.228784793,0.184317719,0.156143924,0.208248473,0.327393075,0.348438561,0.309063136,0.22640869,0.279531568,0.175359851,0.16437084,0.320074292,0.170561833,0.164835165,0.118093174,0.14920291,0.163132642,0.175978951,0.125058041,0.256616623,0.151524532,0.626218852,0.282928339,0.162668318,0.758860857,0.224423464,0.17291901031464313,0.135273178,0.436000619,0.17526120669230763
472,0.23737656,0.197503261,0.178311906,0.22470654,0.35066145,0.390162102,0.349543507,0.240171418,0.309483883,0.165175186,0.163810102,0.30562718,0.164113454,0.167753678,0.12422266,0.154557864,0.157136357,0.174730775,0.126346125,0.256939178,0.162900046,0.610647657,0.284089185,0.166236918,0.750341271,0.238586379,0.1749922229534801,0.129227969,0.421355984,0.185194128371231
473,0.243436293,0.20965251,0.185714286,0.231660232,0.352316602,0.390540541,0.348262548,0.241698842,0.313513514,0.17122871,0.157086375,0.29622871,0.159823601,0.151916058,0.125304136,0.156478102,0.16560219,0.179288321,0.124695864,0.264446472,0.153740876,0.635796837,0.279805353,0.168491484,0.767639903,0.239963504,0.1795911992670381,0.142335766,0.428527981,0.18845445181177448
474,0.231256831,0.208743169,0.178579235,0.221857923,0.396284153,0.354098361,0.351912568,0.245027322,0.308415301,0.164722446,0.172968624,0.288616251,0.179002414,0.153861625,0.118664521,0.152252615,0.157884151,0.168543846,0.141391794,0.259452936,0.153861625,0.588495575,0.303499598,0.188857603,0.757843926,0.240949316,0.21562943970637494,0.164521319,0.476065969,0.2213691526681226
475,0.251415094,0.224764151,0.203301887,0.238915094,0.363679245,0.389150943,0.367688679,0.255188679,0.335377358,0.155027933,0.169992019,0.330207502,0.181564246,0.150638468,0.134078212,0.160015962,0.154030327,0.178571429,0.133479649,0.270151636,0.157023144,0.601755786,0.308659218,0.176376696,0.776137271,0.242617717,0.2047849797496713,0.154628891,0.433559457,0.2141891400493134
